age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,English Learning Method,English Residence,Length of English Residence,Accent
30.0,15.0,"ayod, sudan",nuer1,nuer,0,1368,sudan,False,academic,usa,11.0,rem
34.0,5.0,"kampala, uganda",ganda2,ganda,0,1369,uganda,False,academic,"uganda,usa",34.0,rem
42.0,13.0,"seoul, south korea",korean24,korean,0,1370,south korea,False,academic,usa,3.0,3
26.0,0.0,"washington, district of columbia, usa",english411,english,1,1371,usa,False,naturalistic,usa,26.0,1
31.0,0.0,"washington, district of columbia, usa",english412,english,1,1372,usa,False,naturalistic,usa,25.0,1
20.0,0.0,"manchester, england, uk",english413,english,1,1373,uk,False,naturalistic,uk,20.0,6
30.0,0.0,"woonsocket, rhode island, usa",english414,english,1,1374,usa,False,naturalistic,usa,30.0,rem
32.0,0.0,"woonsocket, rhode island, usa",english415,english,0,1375,usa,False,naturalistic,usa,32.0,rem
18.0,14.0,"porto alegre, brazil",portuguese34,portuguese,0,1376,brazil,False,naturalistic,newzealand,1.0,9
34.0,0.0,"sydney, australia",english416,english,0,1377,australia,False,naturalistic,"australia,usa",20.0,5
37.0,12.0,"ghasreshirin, iran",farsi13,farsi,0,1378,iran,False,academic,usa,10.0,rem
23.0,17.0,"luhansk, ukraine",ukrainian8,ukrainian,0,1379,ukraine,False,naturalistic,usa,2.0,6
20.0,0.0,"cardiff, wales, uk",english417,english,1,1380,uk,False,naturalistic,uk,20.0,6
28.0,11.0,"gunma, japan",japanese13,japanese,0,1381,japan,False,academic,usa,0.1,3
37.0,12.0,"akashi, japan",japanese14,japanese,1,1382,japan,False,academic,usa,0.8,3
27.0,10.0,"niedersachsen, germany",german24,german,0,1383,germany,False,academic,,0.0,13
29.0,0.0,"arlington, virginia",english418,english,0,1384,virginia,False,naturalistic,usa,29.0,rem
27.0,0.0,"youngstown, ohio, usa",english419,english,0,1385,usa,False,naturalistic,usa,27.0,rem
34.0,12.0,"anseong, kyong gi, south korea",korean25,korean,1,1386,south korea,False,academic,usa,6.0,3
21.0,0.0,"auckland, new zealand",english420,english,0,1387,new zealand,False,naturalistic,newzealand,21.0,rem
38.0,0.0,"landstuhl, germany",english421,english,0,1388,germany,False,naturalistic,usa,25.0,rem
22.0,9.0,"sao paulo, brazil",portuguese35,portuguese,1,1389,brazil,False,academic,usa,0.3,9
31.0,0.0,"rochester, new york, usa",english422,english,0,1390,usa,False,naturalistic,usa,31.0,rem
56.0,16.0,"jiddah, saudi arabia",arabic35,arabic,0,1391,saudi arabia,False,naturalistic,usa,33.0,2
36.0,6.0,"jiddah, saudi arabia",arabic36,arabic,0,1392,saudi arabia,False,academic,"usa,uk",6.0,2
18.0,16.0,"jiddah, saudi arabia",arabic37,arabic,0,1393,saudi arabia,False,academic,usa,0.4,2
19.0,9.0,"shady grove, maryland, usa",arabic38,arabic,1,1394,usa,False,academic,usa,12.0,rem
24.0,0.0,"baltimore, maryland, usa",english423,english,1,1395,usa,False,naturalistic,usa,24.0,rem
49.0,14.0,"la paz, bolivia",spanish82,spanish,0,1396,bolivia,False,academic,usa,12.0,9
48.0,14.0,"la paz, bolivia",spanish83,spanish,0,1397,bolivia,False,academic,usa,1.4,9
19.0,4.0,"buenos aires, argentina",spanish84,spanish,1,1398,argentina,False,academic,usa,0.2,9
44.0,6.0,"buenos aires, argentina",spanish85,spanish,1,1399,argentina,False,academic,,0.0,9
23.0,4.0,"buenos aires, argentina",spanish86,spanish,0,1400,argentina,False,academic,,0.0,9
55.0,9.0,"la paz, bolivia",spanish87,spanish,0,1401,bolivia,False,academic,"usa,ireland",2.2,9
53.0,25.0,"la paz, bolivia",spanish88,spanish,0,1402,bolivia,False,naturalistic,usa,29.0,9
45.0,11.0,"prishtina, kosovo",albanian7,albanian,1,1403,kosovo,False,academic,usa,12.0,rem
43.0,9.0,"prishtina, kosovo",albanian8,albanian,1,1404,kosovo,False,academic,usa,13.0,rem
22.0,5.0,"jiddah, saudi arabia",arabic39,arabic,0,1405,saudi arabia,False,academic,usa,2.0,2
23.0,6.0,"milan, italy",italian24,italian,1,1406,italy,False,academic,,0.0,14
19.0,15.0,"vladivostok, russia",russian34,russian,0,1407,russia,False,academic,newzealand,2.0,11
43.0,5.0,"kaltungo, gombe, nigeria",hausa9,hausa,0,1408,nigeria,False,naturalistic,"nigeria,uk,usa",43.0,16
75.0,0.0,"danville, virginia, usa",english424,english,0,1409,usa,False,naturalistic,usa,75.0,0
31.0,0.0,"danville, virginia, usa",english425,english,0,1410,usa,False,naturalistic,usa,31.0,0
30.0,0.0,"florence, south carolina, usa",english426,english,1,1411,usa,False,naturalistic,usa,30.0,0
68.0,0.0,"hanover, pennsylvania, usa",english427,english,1,1412,usa,False,naturalistic,usa,68.0,1
55.0,0.0,"kingstree, south carolina, usa",english428,english,1,1413,usa,False,naturalistic,usa,55.0,0
21.0,11.0,"barcelona, spain",catalan4,catalan,1,1414,spain,False,academic,finland,0.5,9
37.0,3.0,"athens, greece",greek8,greek,0,1415,greece,False,academic,uk,0.2,rem
19.0,0.0,"philadelphia, pennsylvania, usa",english429,english,1,1416,usa,False,naturalistic,usa,19.0,1
30.0,12.0,"changsha, hunan, china",xiang2,xiang,0,1417,china,False,academic,usa,4.5,3
23.0,6.0,"athens, greece",greek9,greek,1,1418,greece,False,academic,,0.0,rem
23.0,0.0,"melbourne, australia",english430,english,1,1419,australia,False,naturalistic,australia,23.0,5
19.0,13.0,"jiddah, saudi arabia",arabic40,arabic,0,1420,saudi arabia,False,academic,usa,0.1,2
25.0,7.0,"riyadh, saudi arabia",arabic41,arabic,0,1421,saudi arabia,False,academic,usa,1.5,2
21.0,13.0,"jiddah, saudi arabia",arabic42,arabic,0,1422,saudi arabia,False,academic,usa,0.5,2
23.0,0.0,"green bay, wisconsin, usa",english431,english,1,1423,usa,False,naturalistic,usa,23.0,1
22.0,8.0,"montreal, quebec, canada",french38,french,0,1424,canada,False,academic,canada,22.0,rem
22.0,13.0,"monterrey, mexico",spanish89,spanish,0,1425,mexico,False,academic,usa,9.0,9
29.0,8.0,"beirut, lebanon",arabic43,arabic,1,1426,lebanon,False,academic,,0.0,2
28.0,13.0,"pezenas, france",french39,french,0,1427,france,False,academic,,0.0,4
22.0,0.0,"dublin, ireland",english432,english,1,1428,ireland,False,naturalistic,ireland,21.0,7
44.0,13.5,"rouen, france",french40,french,1,1429,france,False,academic,uk,1.0,4
32.0,0.0,"gladwin, michigan, usa",english433,english,1,1430,usa,False,naturalistic,usa,32.0,1
23.0,3.0,"caracas, venezuela",spanish90,spanish,1,1431,venezuela,False,naturalistic,usa,2.0,9
19.0,6.0,"cape town, south africa",afrikaans5,afrikaans,0,1432,south africa,False,academic,australia,9.0,rem
20.0,7.0,"caracas, venezuela",spanish91,spanish,1,1433,venezuela,False,naturalistic,usa,10.0,9
21.0,11.0,"aarhus, denmark",danish4,danish,1,1434,denmark,False,academic,usa,0.25,15
54.0,9.0,"cardenas, cuba",spanish92,spanish,0,1435,cuba,False,naturalistic,usa,45.0,rem
29.0,18.0,"santa rosa, honduras",spanish93,spanish,1,1436,honduras,False,naturalistic,usa,11.0,9
39.0,15.0,"uberlandia, brazil",portuguese36,portuguese,1,1438,brazil,False,academic,usa,12.0,9
19.0,6.0,"bogota, colombia",spanish94,spanish,0,1439,colombia,False,academic,usa,11.0,9
25.0,4.0,"allahabad, india",hindi12,hindi,1,1440,india,False,academic,usa,4.0,10
23.0,7.0,"malmo, sweden",swedish12,swedish,0,1441,sweden,False,academic,usa,0.5,15
20.0,6.0,"harare, zimbabwe",shona2,shona,1,1442,zimbabwe,False,academic,usa,9.0,rem
21.0,11.0,"geislingen, germany",german25,german,1,1443,germany,False,academic,usa,0.25,13
31.0,21.0,"juarez, mexico",spanish95,spanish,1,1444,mexico,False,naturalistic,usa,10.0,9
28.0,10.0,"umea, sweden",swedish13,swedish,1,1445,sweden,False,academic,usa,3.0,15
30.0,9.0,"sofia, bulgaria",bulgarian12,bulgarian,1,1446,bulgaria,False,academic,usa,8.0,12
45.0,15.0,"shanghai, china",mandarin28,mandarin,0,1447,china,False,academic,usa,20.0,3
43.0,28.0,"solotvino, ukraine",romanian18,romanian,1,1448,ukraine,False,naturalistic,usa,15.0,6
29.0,12.0,"arequipa, peru",spanish96,spanish,1,1449,peru,False,academic,usa,4.25,rem
52.0,19.0,"bogota, colombia",spanish97,spanish,1,1450,colombia,False,academic,usa,17.5,9
34.0,29.0,"veracruz, mexico",spanish98,spanish,0,1451,mexico,False,naturalistic,usa,5.0,9
77.0,24.0,"stuttgart, germany",german26,german,1,1452,germany,False,naturalistic,usa,53.0,13
33.0,13.0,"krakow, poland",polish17,polish,1,1453,poland,False,academic,usa,9.0,rem
43.0,26.0,"sao paulo, brazil",portuguese37,portuguese,1,1454,brazil,False,naturalistic,usa,16.0,9
29.0,7.0,"jiddah, saudi arabia",arabic44,arabic,1,1455,saudi arabia,False,academic,usa,0.6,2
32.0,12.0,"fort collins, colorado, usa",arabic45,arabic,1,1456,usa,False,naturalistic,usa,0.5,rem
28.0,13.0,"jiddah, saudi arabia",arabic46,arabic,0,1457,saudi arabia,False,academic,"uk,usa",1.0,2
39.0,16.0,"jiddah, saudi arabia",arabic47,arabic,0,1458,saudi arabia,False,academic,usa,0.75,2
29.0,12.0,"mecca, saudi arabia",arabic48,arabic,0,1459,saudi arabia,False,academic,usa,1.0,2
26.0,8.0,"medina, saudi arabia",arabic49,arabic,0,1460,saudi arabia,False,academic,usa,1.0,2
36.0,22.0,"jiddah, saudi arabia",arabic50,arabic,0,1461,saudi arabia,False,academic,usa,0.75,2
21.0,14.0,"sint-niklaas, belgium",dutch30,dutch,1,1462,belgium,False,academic,,0.0,rem
23.0,13.0,"antwerp, belgium",dutch31,dutch,1,1463,belgium,False,academic,,0.0,rem
21.0,14.0,"brasschaat, belgium",dutch32,dutch,0,1464,belgium,False,academic,,0.0,rem
21.0,10.0,"visaginas, lithuania",lithuanian6,lithuanian,1,1465,lithuania,False,academic,,0.0,rem
22.0,9.0,"mechelen, belgium",dutch33,dutch,1,1466,belgium,False,naturalistic,,0.0,rem
27.0,16.0,"dresden, germany",russian35,russian,0,1467,germany,False,academic,,0.0,rem
22.0,14.0,"bornem, belgium",dutch34,dutch,1,1468,belgium,False,academic,,0.0,rem
24.0,0.0,"kansas city, kansas, usa",english434,english,0,1469,usa,False,naturalistic,usa,24.0,1
25.0,15.0,"rio de janeiro, brazil",portuguese38,portuguese,0,1470,brazil,False,naturalistic,,0.0,9
20.0,0.0,"palm springs, california, usa",english435,english,1,1471,usa,False,naturalistic,usa,17.0,1
21.0,14.0,"turnhout, belgium",vlaams2,vlaams,1,1472,belgium,False,academic,,0.0,rem
21.0,13.0,"mortsel, belgium",dutch35,dutch,1,1473,belgium,False,academic,,0.0,rem
24.0,12.0,"la massana, andorra",french41,french,0,1474,andorra,False,academic,,0.0,rem
19.0,0.0,"freeport, the bahamas",english436,english,1,1475,the bahamas,False,naturalistic,thebahamas,19.0,rem
21.0,12.0,"turnhout, belgium",dutch36,dutch,1,1476,belgium,False,academic,,0.0,rem
21.0,0.0,"cleveland, ohio, usa",english437,english,0,1477,usa,False,naturalistic,usa,21.0,rem
22.0,14.0,"herentals, belgium",vlaams3,vlaams,1,1478,belgium,False,academic,,0.0,rem
21.0,11.0,"antwerp, belgium",dutch37,dutch,1,1479,belgium,False,academic,,0.0,rem
18.0,3.0,"hong kong, china",cantonese20,cantonese,0,1480,china,False,academic,,0.0,3
21.0,12.0,"beveren, belgium",dutch38,dutch,1,1481,belgium,False,academic,,0.0,rem
22.0,10.0,"hardinxveld-giessendam, netherlands",dutch39,dutch,1,1482,netherlands,False,academic,,0.0,rem
18.0,5.0,"bialystok, poland",polish18,polish,0,1483,poland,False,academic,,0.0,rem
25.0,9.0,"dordrecht, netherlands",dutch40,dutch,0,1484,netherlands,False,academic,,0.0,rem
23.0,12.0,"jiddah, saudi arabia",arabic51,arabic,0,1486,saudi arabia,False,academic,usa,4.0,2
21.0,9.0,"jiddah, saudi arabia",arabic52,arabic,1,1487,saudi arabia,False,academic,usa,5.0,2
30.0,6.0,"bangkok, thailand",thai10,thai,0,1488,thailand,False,naturalistic,usa,15.0,3
49.0,11.0,"siracusa, sicily, italy",italian26,italian,0,1489,italy,False,academic,,0.0,14
24.0,4.0,"lanzhou, gansu, china",mandarin29,mandarin,0,1490,china,False,academic,,0.0,3
27.0,13.0,"taipei, taiwan",mandarin30,mandarin,0,1491,taiwan,False,academic,usa,1.0,3
20.0,0.0,"houston, texas, usa",english438,english,1,1492,usa,False,naturalistic,usa,20.0,0
18.0,0.0,"richmond, british columbia, canada",english439,english,1,1493,canada,False,naturalistic,canada,18.0,1
23.0,10.0,"bielefeld, germany",german27,german,0,1494,germany,False,academic,ireland,0.6,13
39.0,9.0,"chisapani, nepal",nepali5,nepali,0,1495,nepal,False,academic,usa,5.0,rem
45.0,12.0,"kediri, java, indonesia",indonesian7,indonesian,1,1496,indonesia,False,academic,usa,8.0,rem
43.0,6.0,"seremban, negeri sembilan, malaysia",malay3,malay,1,1497,malaysia,False,academic,"uk,usa,india,newzealand",17.0,rem
39.0,16.0,"ouarzazat, morocco",amazigh2,amazigh,0,1498,morocco,False,academic,usa,4.0,2
24.0,6.0,"bhadrapur, nepal",nepali6,nepali,0,1499,nepal,False,academic,usa,6.0,rem
21.0,3.0,"pasay, philippines",filipino2,filipino,1,1500,philippines,False,naturalistic,usa,0.5,rem
22.0,11.0,"ostrava, czech republic",czech7,czech,1,1501,czech republic,False,academic,usa,0.5,rem
22.0,0.0,"glasgow, scotland, uk",english440,english,1,1502,uk,False,naturalistic,scotland,22.0,6
21.0,8.0,"kuala lumpur, malaysia",malay4,malay,1,1503,malaysia,False,academic,,0.1,rem
40.0,4.0,"hyderabad, india",gujarati7,gujarati,1,1504,india,False,academic,usa,16.0,10
31.0,10.0,"tehran, iran",armenian7,armenian,0,1505,iran,False,academic,usa,3.0,rem
20.0,4.0,"lima, peru",spanish99,spanish,1,1506,peru,False,academic,usa,1.5,rem
23.0,21.0,"seoul, south korea",korean26,korean,0,1507,south korea,False,academic,canada,1.2,3
30.0,26.0,"iquitos, peru",spanish100,spanish,1,1508,peru,False,academic,usa,8.0,rem
22.0,20.0,"kinshasa, democratic republic of congo",french42,french,1,1509,democratic republic of congo,False,academic,usa,2.0,rem
21.0,5.0,"abu dhabi, united arab emirates",urdu8,urdu,1,1510,united arab emirates,False,academic,usa,12.0,2
24.0,7.0,"accra, ghana",fanti2,fanti,1,1511,ghana,False,academic,"uk,usa",10.5,16
20.0,9.0,"chirpan, bulgaria",bulgarian13,bulgarian,0,1512,bulgaria,False,academic,usa,10.0,12
19.0,7.0,"chitwan, nepal",nepali7,nepali,0,1513,nepal,False,academic,usa,6.0,rem
20.0,5.0,"pokhara, nepal",nepali8,nepali,0,1514,nepal,False,academic,usa,1.5,rem
31.0,12.0,"addis ababa, ethiopia",amharic14,amharic,0,1515,ethiopia,False,academic,usa,11.0,rem
23.0,6.0,"addis ababa, ethiopia",amharic15,amharic,0,1516,ethiopia,False,academic,usa,1.0,rem
41.0,13.0,"deventer, netherlands",dutch41,dutch,0,1517,netherlands,False,academic,usa,3.0,rem
25.0,20.0,"moscow, russia",russian36,russian,0,1518,russia,False,academic,usa,4.0,11
26.0,13.0,"wenzhou, zhejiang, china",mandarin31,mandarin,1,1519,china,False,academic,usa,2.5,3
30.0,20.0,"zaporizhzhya, ukraine",ukrainian9,ukrainian,0,1520,ukraine,False,academic,,0.0,6
45.0,12.0,"osaka, japan",japanese15,japanese,0,1521,japan,False,academic,,0.0,3
36.0,13.0,"changsha, hunan, china",xiang3,xiang,0,1522,china,False,academic,,0.0,3
31.0,10.0,"st. petersburg, russia",russian37,russian,0,1523,russia,False,academic,,0.0,11
19.0,0.0,"oquawka, illinois, usa",english441,english,1,1524,usa,False,naturalistic,usa,19.0,1
19.0,10.0,"vienna, austria",german28,german,1,1525,austria,False,academic,,0.0,rem
36.0,17.0,"rabat, morocco",arabic53,arabic,0,1526,morocco,False,academic,usa,12.0,2
23.0,12.0,"taipei, taiwan",mandarin32,mandarin,1,1527,taiwan,False,academic,usa,2.0,3
23.0,0.0,"salisbury mills, new york, usa",english442,english,0,1528,usa,False,naturalistic,usa,23.0,rem
24.0,9.0,"can tho, vietnam",vietnamese12,vietnamese,1,1529,vietnam,False,academic,usa,15.0,3
31.0,0.0,"fort collins, colorado, usa",english443,english,0,1530,usa,False,naturalistic,usa,31.0,1
24.0,0.0,"anniston, alabama, usa",english444,english,0,1531,usa,False,naturalistic,usa,24.0,0
60.0,0.0,"san francisco, california, usa",english445,english,0,1532,usa,False,naturalistic,usa,59.0,1
23.0,0.0,"moorhead, minnesota, usa",english446,english,1,1533,usa,False,naturalistic,usa,23.0,1
21.0,0.0,"hartford, connecticut, usa",english447,english,0,1534,usa,False,naturalistic,usa,21.0,1
22.0,11.0,"paris, france",french43,french,0,1535,france,False,academic,scotland,0.2,4
20.0,0.0,"isle of arran, scotland, uk",english448,english,0,1536,uk,False,naturalistic,uk,20.0,6
27.0,0.0,"barton, vermont, usa",english449,english,0,1538,usa,False,naturalistic,usa,27.0,1
20.0,5.0,"alexandria, virginia, usa",urdu9,urdu,1,1539,usa,False,academic,usa,20.0,0
25.0,6.0,"beijing, china",mandarin33,mandarin,0,1541,china,False,naturalistic,"thailand,australia,usa",20.0,3
22.0,11.0,"belgrade, serbia",serbian18,serbian,0,1542,serbia,False,academic,,0.0,12
33.0,10.0,"milan, italy",italian27,italian,1,1543,italy,False,academic,uk,0.2,14
26.0,0.0,"windsor, uk",english450,english,0,1544,uk,False,naturalistic,uk,26.0,6
20.0,12.0,"la chaux-de-fonds, switzerland",french44,french,1,1545,switzerland,False,academic,,0.0,rem
44.0,0.0,"hazlehurst, georgia, usa",english451,english,0,1546,usa,False,naturalistic,usa,44.0,0
24.0,0.0,"newcastle, australia",english452,english,0,1547,australia,False,naturalistic,australia,24.0,5
21.0,0.0,"chicago, illinois, usa",english453,english,1,1548,usa,False,naturalistic,usa,21.0,1
24.0,7.0,"belchatow, poland",polish19,polish,0,1549,poland,False,academic,uk,0.2,rem
19.0,0.0,"raleigh, north carolina, usa",english454,english,1,1550,usa,False,naturalistic,usa,19.0,0
36.0,8.0,"schiedam, netherlands",dutch42,dutch,0,1551,netherlands,False,academic,usa,13.5,rem
29.0,0.0,"washington, dc, usa",english455,english,1,1552,usa,False,naturalistic,usa,29.0,1
26.0,8.0,"sao paulo, brazil",portuguese39,portuguese,1,1553,brazil,False,academic,"uk,usa",0.2,9
37.0,0.0,"lancashire, leyland, uk",english456,english,1,1554,uk,False,naturalistic,uk,37.0,6
43.0,0.0,"syracuse, new york, usa",english457,english,0,1555,usa,False,naturalistic,usa,40.0,rem
21.0,7.0,"rijeka, croatia",croatian7,croatian,1,1556,croatia,False,academic,uk,0.1,12
19.0,8.0,"chisinau, moldova",romanian19,romanian,0,1557,moldova,False,academic,,0.0,rem
18.0,4.0,"hong kong, china",cantonese21,cantonese,1,1558,china,False,naturalistic,,0.0,3
22.0,0.0,"reno, nevada, usa",english458,english,1,1559,usa,False,naturalistic,usa,22.0,1
19.0,0.0,"charlotte, north carolina, usa",english459,english,0,1560,usa,False,naturalistic,usa,19.0,0
19.0,0.0,"rutland, england, uk",english460,english,1,1561,uk,False,naturalistic,uk,19.0,6
23.0,6.0,"hanoi, vietnam",vietnamese13,vietnamese,0,1562,vietnam,False,academic,,0.0,3
44.0,0.0,"poughkeepsie, new york, usa",english461,english,1,1563,usa,False,naturalistic,usa,44.0,rem
20.0,0.0,"paducah, kentucky, usa",english462,english,0,1564,usa,False,naturalistic,usa,20.0,rem
22.0,7.0,"baghdad, iraq",arabic54,arabic,0,1565,iraq,False,academic,usa,3.0,2
20.0,3.0,"karachi, pakistan",urdu10,urdu,0,1566,pakistan,False,academic,usa,0.8,rem
22.0,8.0,"montreal, quebec, canada",french45,french,0,1567,canada,False,naturalistic,canada,22.0,rem
29.0,7.0,"yangon, myanmar",burmese2,burmese,0,1568,myanmar,False,naturalistic,singapore,5.0,rem
70.0,33.0,"beirut, lebanon",arabic55,arabic,0,1569,lebanon,False,academic,usa,37.0,2
32.0,26.0,"kars, turkey",turkish25,turkish,0,1570,turkey,False,academic,usa,6.0,rem
53.0,0.0,"brooklyn, new york, usa",english463,english,1,1571,usa,False,naturalistic,usa,53.0,rem
52.0,6.0,"bethesda, maryland, usa",farsi14,farsi,1,1572,usa,False,academic,usa,14.0,rem
49.0,8.0,"egvad, denmark",danish5,danish,1,1573,denmark,False,academic,usa,24.0,15
39.0,19.0,"la union, el salvador",spanish101,spanish,1,1574,el salvador,False,naturalistic,usa,24.0,rem
31.0,26.0,"cochabamba, bolivia",spanish102,spanish,0,1575,bolivia,False,academic,usa,9.0,9
20.0,6.0,"karachi, pakistan",urdu11,urdu,0,1576,pakistan,False,academic,usa,4.0,rem
19.0,8.0,"alborg, denmark",danish6,danish,0,1577,denmark,False,academic,,0.0,15
31.0,13.0,"shi jia zhuang, hebei, china",mandarin34,mandarin,1,1578,china,False,academic,,0.0,3
27.0,12.0,"yantai, shandong, china",mandarin35,mandarin,1,1579,china,False,academic,,0.0,3
32.0,10.0,"beijing, china",mandarin36,mandarin,1,1580,china,False,academic,,0.0,3
32.0,12.0,"huhot, nei meng gu, china",mandarin37,mandarin,1,1581,china,False,academic,,0.0,3
33.0,12.0,"changsha, hunan, china",mandarin38,mandarin,1,1582,china,False,academic,"australia,usa",0.1,3
24.0,12.0,"tie ling, liaoning, china",mandarin39,mandarin,1,1583,china,False,academic,,0.0,3
46.0,15.0,"san miguel, el salvador",spanish103,spanish,0,1584,el salvador,False,naturalistic,usa,25.0,rem
